id_unico,rubro,grado,ciclo,grupo,sexo,relacion,edad,id_centro
1002678,DGES,8,3er. CICLO EBI,8vo. G.11,F,Docente,37,46
1002679,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,38,46
1002679,DGES,9,3er. CICLO EBI,9no. G. 5,F,Docente,38,46
1002679,DGES,9,3er. CICLO EBI,9no. G. 8,F,Docente,38,46
1002679,DGES,9,3er. CICLO EBI,9no. G. 9,F,Docente,38,46
1002680,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,39,46
1002680,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,39,46
1002680,DGES,8,3er. CICLO EBI,8vo. G. 7,F,Docente,39,46
1002680,DGES,7,3er. CICLO EBI,7mo. G. 6,F,Docente,39,46
1002680,DGES,7,3er. CICLO EBI,7mo. G. 7,F,Docente,39,46
1002681,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,54,46
1002681,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,54,46
1002682,DGES,7,3er. CICLO EBI,7mo. G. 7,F,Docente,46,46
1002682,DGES,7,3er. CICLO EBI,7mo. G. 8,F,Docente,46,46
1002682,DGES,7,3er. CICLO EBI,7mo. G.12,F,Docente,46,46
1002682,DGES,8,3er. CICLO EBI,8vo. G. 8,F,Docente,46,46
1002682,DGES,8,3er. CICLO EBI,8vo. G. 9,F,Docente,46,46
1002682,DGES,8,3er. CICLO EBI,8vo. G.10,F,Docente,46,46
1002682,DGES,8,3er. CICLO EBI,8vo. G.11,F,Docente,46,46
1002683,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,51,46
1002683,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,51,46
1002684,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,44,46
1002684,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,44,46
1002684,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,44,46
1002684,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,44,46
1002685,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,49,46
1002685,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,49,46
1002685,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,49,46
1002685,DGES,9,3er. CICLO EBI,9no. G. 7,F,Docente,49,46
1002685,DGES,9,3er. CICLO EBI,9no. G. 8,F,Docente,49,46
1002685,DGES,9,3er. CICLO EBI,9no. G. 9,F,Docente,49,46
1002685,DGES,9,3er. CICLO EBI,9no. G.10,F,Docente,49,46
1002686,DGES,7,3er. CICLO EBI,7mo. G. 1,M,Docente,41,46
1002686,DGES,7,3er. CICLO EBI,7mo. G. 2,M,Docente,41,46
1002686,DGES,7,3er. CICLO EBI,7mo. G. 3,M,Docente,41,46
1002686,DGES,7,3er. CICLO EBI,7mo. G.10,M,Docente,41,46
1002687,DGES,7,3er. CICLO EBI,7mo. G. 3,M,Docente,65,46
1002687,DGES,7,3er. CICLO EBI,7mo. G. 4,M,Docente,65,46
1002687,DGES,7,3er. CICLO EBI,7mo. G. 7,M,Docente,65,46
1002687,DGES,7,3er. CICLO EBI,7mo. G.11,M,Docente,65,46
1002687,DGES,7,3er. CICLO EBI,7mo. G.12,M,Docente,65,46
1002687,DGES,8,3er. CICLO EBI,8vo. G.10,M,Docente,65,46
1002688,DGES,8,3er. CICLO EBI,8vo. G. 1,F,Docente,44,46
1002688,DGES,8,3er. CICLO EBI,8vo. G. 2,F,Docente,44,46
1002688,DGES,8,3er. CICLO EBI,8vo. G. 3,F,Docente,44,46
1002688,DGES,8,3er. CICLO EBI,8vo. G. 4,F,Docente,44,46
1002688,DGES,8,3er. CICLO EBI,8vo. G. 5,F,Docente,44,46
1002688,DGES,7,3er. CICLO EBI,7mo. G. 4,F,Docente,44,46
1002688,DGES,7,3er. CICLO EBI,7mo. G. 5,F,Docente,44,46
1002689,DGES,7,3er. CICLO EBI,7mo. G. 3,M,Docente,45,46
1002689,DGES,7,3er. CICLO EBI,7mo. G. 5,M,Docente,45,46
1002689,DGES,7,3er. CICLO EBI,7mo. G. 7,M,Docente,45,46
1002689,DGES,7,3er. CICLO EBI,7mo. G. 8,M,Docente,45,46
1002689,DGES,7,3er. CICLO EBI,7mo. G. 9,M,Docente,45,46
1002689,DGES,8,3er. CICLO EBI,8vo. G. 8,M,Docente,45,46
1002690,DGES,9,3er. CICLO EBI,9no. G. 1,F,Docente,38,46
1002690,DGES,9,3er. CICLO EBI,9no. G. 2,F,Docente,38,46
1002690,DGES,9,3er. CICLO EBI,9no. G. 3,F,Docente,38,46
1002690,DGES,9,3er. CICLO EBI,9no. G. 4,F,Docente,38,46
1002690,DGES,9,3er. CICLO EBI,9no. G. 5,F,Docente,38,46
1002690,DGES,9,3er. CICLO EBI,9no. G. 6,F,Docente,38,46
1002691,DGES,8,3er. CICLO EBI,8vo. G. 6,F,Docente,42,46
1002691,DGES,8,3er. CICLO EBI,8vo. G. 7,F,Docente,42,46
1002691,DGES,7,3er. CICLO EBI,7mo. G. 6,F,Docente,42,46
1002691,DGES,7,3er. CICLO EBI,7mo. G. 7,F,Docente,42,46
1002691,DGES,7,3er. CICLO EBI,7mo. G. 8,F,Docente,42,46
1002691,DGES,7,3er. CICLO EBI,7mo. G. 9,F,Docente,42,46
